Order_ID,Customer_ID,Supplier_ID,Supplier_Reliability_Score,Item_ID,Item_Category,Order_Quantity,Order_Date,Expected_Delivery_Days,Transport_Mode,Shipment_Distance_km,Actual_Delivery_Days,Delay,Disruption_Flag,Inventory_Level,Stock_Shortage_Risk,Cost_Per_Unit,Total_Order_Cost,Customer_Priority,Order_Flexibility,Predicted_Optimal_Supplier_ID
O00918,C0560,3,70,0,2,0.9381155788779626,2026-01-29,-0.5823754749664882,2,-0.46962414520819457,-0.7300384244334959,0,0,-0.0615052644548554,-0.2637033353414171,1.7098288250246212,2.265516484985052,0,0,0
O00919,C0967,0,90,4,0,0.5885550546472503,2026-02-24,-1.2899146256972478,0,-1.3843075740065691,-0.09873573986630821,1,1,-1.472176467547871,2.0957061666694723,-0.10405086810654264,0.2943786600183376,0,0,0
O00920,C0402,3,70,0,2,-0.6349067801602428,2026-03-04,1.1864724018604105,1,1.6810042234235665,1.4795209715516608,1,0,0.3513741120601736,-0.2637033353414171,-0.7111154428238273,-0.7287231187558284,0,0,0
O00921,C0843,1,80,3,1,-1.5088080907370236,2026-02-03,0.8327028264950307,0,1.1233559673693427,0.5325669447008794,0,0,1.0395064062518886,-0.2637033353414171,-0.8427680011962505,-1.1089089761250803,0,1,0
O00922,C0953,0,90,0,2,1.287676103108675,2026-03-17,1.89401155259117,2,1.5652659061292937,1.4795209715516608,0,0,-1.6786161558053856,6.028055336687622,-0.6379751326169256,0.15219533124609705,0,1,0
O00923,C0379,3,70,0,2,-0.809687042275599,2026-02-09,0.8327028264950307,3,0.3945552905890428,0.5325669447008794,0,0,-0.0615052644548554,-0.2637033353414171,1.3039001033763165,-0.07167717710025692,0,0,0
O00924,C0291,0,90,3,1,-0.46012651804488663,2026-03-01,0.8327028264950307,1,0.4611925035766544,0.5325669447008794,0,0,-1.059297091032842,-0.2637033353414171,1.0223099090797447,0.18133849801307805,0,0,0
O00925,C0602,3,70,0,2,1.287676103108675,2026-01-29,-0.936145050331868,3,-1.4888227817450337,0.5325669447008794,1,0,-0.5431978703890559,-0.2637033353414171,0.056857814348641254,0.9072682883906046,0,0,0
O00926,C0684,2,85,0,2,-0.9844673043909551,2026-02-28,0.8327028264950307,0,1.3450123810965562,0.5325669447008794,0,0,0.42018734147934506,-0.2637033353414171,-1.032932807734195,-0.9715828418140032,0,0,0
O00927,C0660,2,85,1,2,-1.6835883528523796,2026-01-29,0.8327028264950307,0,1.1843816255790502,0.5325669447008794,0,0,1.3147593239285746,-0.2637033353414171,0.5724970013072987,-1.0883762904483438,0,0,0
O00928,C0460,1,80,2,1,0.41377479253189414,2026-03-22,-0.936145050331868,3,-0.7866769901597783,0.5325669447008794,1,1,-1.6786161558053856,4.061880751678547,-0.05650966647205649,0.22218308780013474,1,1,0
O00929,C0114,4,60,1,2,-0.46012651804488663,2026-03-07,-1.6436842010626276,2,-1.5610715495105494,-1.3613411090006835,1,1,-1.7130227705149714,2.4889410836712873,-0.4990085432238122,-0.5534225550211094,0,1,0
O00930,C0578,1,80,1,2,-0.11056599381417431,2026-03-09,0.8327028264950307,2,0.7607092398472879,0.5325669447008794,0,0,-0.9904838616136706,-0.2637033353414171,0.27993576047969165,0.08816867698530548,1,1,0
O00931,C0341,0,90,2,1,-0.28534625592953045,2026-02-20,-1.2899146256972478,3,-1.1156543890144084,-1.3613411090006835,0,0,-1.2657367792903567,-0.2637033353414171,0.5578689392659184,0.10649354699787686,1,0,0
O00932,C0175,2,85,0,2,0.9381155788779626,2026-01-30,0.47893325112965096,1,0.7929756798202366,0.2169156024172856,0,0,1.2115394797998174,-0.2637033353414171,0.8796863041762862,1.4636378357602415,0,0,0
O00933,C0321,1,80,4,0,0.06421426830118185,2026-03-10,-1.6436842010626276,3,-1.6873315320133926,-1.6769924512842773,0,0,1.521199012186089,-0.2637033353414171,1.534292080528057,1.0538672484911755,0,1,0
O00934,C0333,4,60,0,2,-1.3340278286216674,2026-02-26,-0.936145050331868,0,-0.7768567692984462,-1.0456897667170897,0,0,-0.0615052644548554,-0.2637033353414171,1.5598911891004728,-0.6088387281916565,0,1,0
O00935,C0855,3,70,1,2,-0.6349067801602428,2026-03-24,-1.6436842010626276,1,-1.3260876931858137,-0.09873573986630821,1,0,0.5234071856081023,-0.2637033353414171,-1.362064203665253,-1.0038169505108157,1,0,0
O00936,C0237,4,60,4,0,1.1128958409933187,2026-03-16,-0.5823754749664882,3,-0.731262886727975,0.5325669447008794,1,0,-0.47438464096988436,-0.2637033353414171,0.7992319629486943,1.549963428229102,0,0,0
O00937,C0351,0,90,3,1,0.5885550546472503,2026-01-29,0.47893325112965096,2,0.3258137445597171,0.2169156024172856,0,0,-0.0615052644548554,-0.2637033353414171,0.009316612714155105,0.39019785984310845,0,0,0
O00938,C0046,2,85,3,1,1.462456365224031,2026-02-24,1.5402419772257903,1,1.211737955121333,1.163869629268067,0,0,-1.747429385224557,7.2077600876930665,0.5212987841624676,1.559236254018596,0,0,0
O00939,C0676,0,90,2,1,-0.809687042275599,2026-03-19,-0.5823754749664882,1,-0.21640273585527028,-0.7300384244334959,0,0,-1.5409896969670427,-0.2637033353414171,1.2929290568452811,-0.07565124529575433,0,0,0
O00940,C0314,1,80,2,1,0.9381155788779626,2026-02-10,0.12516367576427123,0,0.4499693940208462,-0.09873573986630821,0,0,-0.2679449527123699,-0.2637033353414171,0.2067954502727899,0.8136569042299989,0,0,0
O00941,C0835,1,80,4,0,0.7633353167626065,2026-03-21,1.5402419772257903,3,1.1261617447582948,2.4264749984024423,1,0,0.5234071856081023,-0.2637033353414171,1.1393344054107875,1.5298723056851984,0,1,0
O00942,C0845,2,85,3,1,0.238994530416538,2026-02-18,-0.2286058996011085,1,-0.2339388445362207,-0.414387082149902,0,0,-1.059297091032842,-0.2637033353414171,-0.243017457499656,-0.025313048152787166,0,1,0
O00943,C0278,1,80,1,2,0.06421426830118185,2026-03-14,-0.5823754749664882,2,-0.7403816632420692,-0.7300384244334959,0,0,0.7298468738656169,-0.2637033353414171,0.32381994660383273,0.2500015651686166,0,0,0
O00944,C0988,4,60,2,1,-1.6835883528523796,2026-03-12,-0.5823754749664882,2,-0.037534427309575874,-0.7300384244334959,0,0,0.5578138003176881,-0.2637033353414171,0.4225593653831501,-1.097428334671421,0,1,0
O00945,C0155,3,70,2,1,-0.46012651804488663,2026-03-04,-1.2899146256972478,3,-1.4116639035488519,-1.3613411090006835,0,0,-0.47438464096988436,-0.2637033353414171,0.22508052782451532,-0.20370455381733749,0,0,0
O00946,C0566,1,80,0,2,0.06421426830118185,2026-02-22,-0.936145050331868,2,-0.447879370443816,-0.414387082149902,1,0,-0.5431978703890559,-0.2637033353414171,-0.49169451220312205,-0.2915756172511135,1,0,0
O00947,C0090,4,60,0,2,-1.6835883528523796,2026-03-24,-1.2899146256972478,3,-1.5196863330235064,-0.09873573986630821,1,0,-0.09591187916444115,-0.2637033353414171,-1.7204517236790717,-1.2268063325915035,0,0,0
O00948,C0797,3,70,2,1,0.41377479253189414,2026-03-11,-0.2286058996011085,3,-0.5860639068497054,-0.09873573986630821,1,0,-1.1625169351615994,-0.2637033353414171,0.2909068070107269,0.49484832232454024,1,1,0
O00949,C0613,1,80,3,1,1.287676103108675,2026-02-26,0.12516367576427123,2,0.4226130644785635,-0.09873573986630821,0,0,-1.5065830822574569,4.061880751678547,1.6037753752246138,2.588299135086008,0,1,0
O00950,C0603,3,70,3,1,0.238994530416538,2026-03-20,0.12516367576427123,1,-0.17782329675717934,-0.09873573986630821,0,0,-0.9904838616136706,-0.2637033353414171,0.9272275058107723,0.8224881668866598,0,0,0
O00951,C0248,1,80,3,1,-1.5088080907370236,2026-03-08,-0.5823754749664882,3,-0.8231520962161553,-0.7300384244334959,0,0,-1.4377698528382854,-0.2637033353414171,1.3733833980728731,-0.8413217176282549,0,0,0
O00952,C0673,1,80,4,0,1.462456365224031,2026-03-16,-1.6436842010626276,2,-1.4874198930505578,-1.3613411090006835,1,0,-0.9904838616136706,-0.2637033353414171,1.3331562274590771,2.4904929011634884,0,0,0
O00953,C0253,0,90,0,2,-1.5088080907370236,2026-01-25,-1.6436842010626276,2,-1.6073668764282587,-1.6769924512842773,0,0,-1.7130227705149714,0.12953158166039783,-1.735079785720452,-1.2166503805363433,0,0,0
O00954,C0926,3,70,2,1,1.6372366273393872,2026-03-13,-0.5823754749664882,0,-0.9641424100109968,-0.7300384244334959,0,0,0.5922204150272738,-0.2637033353414171,-1.2157835832514496,-0.3909273221385487,1,0,0
O00955,C0325,2,85,2,1,-0.6349067801602428,2026-03-04,0.8327028264950307,3,0.9999017622554517,1.7951723138352547,1,0,-0.1991317232931984,-0.2637033353414171,-0.8025408305824545,-0.7673598928787199,0,0,0
O00956,C0728,0,90,4,0,-0.809687042275599,2026-03-18,-0.936145050331868,3,-0.9683510760944248,-1.0456897667170897,0,0,1.6244188563148463,-0.2637033353414171,1.698857778493586,0.07138927793764976,0,1,0
O00957,C0013,1,80,3,1,0.41377479253189414,2026-01-31,1.5402419772257903,3,1.6382161182420476,1.163869629268067,0,0,1.2803527092189888,-0.2637033353414171,0.6310092494728201,0.7617732361221161,0,1,0
O00958,C0463,1,80,1,2,0.5885550546472503,2026-02-25,-0.5823754749664882,1,-0.40929993134572507,-0.414387082149902,1,0,0.38578072676975933,-0.2637033353414171,0.5286128151831577,0.8291116138791556,1,0,0
O00959,C0957,1,80,3,1,-0.28534625592953045,2026-02-09,0.8327028264950307,3,0.5116964965777917,0.5325669447008794,0,0,0.17934103851224484,-0.2637033353414171,0.2397085898658957,-0.06637841950626037,0,0,0
O00960,C0893,1,80,0,2,1.6372366273393872,2026-03-03,-0.2286058996011085,0,-0.23183451149450668,-0.414387082149902,0,0,1.5900122416052604,-0.2637033353414171,1.1027642503073365,2.4085829400229586,0,0,0
O00961,C0578,4,60,4,0,-0.46012651804488663,2026-02-01,-0.936145050331868,1,-0.6856690041575039,-1.0456897667170897,0,0,-0.9216706321944991,-0.2637033353414171,-0.5209506362858828,-0.5640200702091025,1,0,0
O00962,C0527,0,90,1,2,0.5885550546472503,2026-03-18,1.1864724018604105,0,1.7104648860075633,0.8482182869844732,0,0,-0.7840441733561562,-0.2637033353414171,1.5964613442039235,1.7316666573899002,0,1,0
O00963,C0105,2,85,1,2,1.462456365224031,2026-02-19,1.89401155259117,1,1.4733766966411135,1.4795209715516608,0,0,-1.3001433939999423,2.0957061666694723,-1.2998949399893867,-0.5297989274145415,0,1,0
O00964,C0305,3,70,0,2,0.06421426830118185,2026-02-16,0.8327028264950307,2,0.7901699024312846,1.7951723138352547,1,0,-1.368956623419114,-0.2637033353414171,0.5176417686521224,0.3787172183894493,0,1,0
O00965,C0254,2,85,4,0,1.287676103108675,2026-02-26,-1.2899146256972478,2,-1.667691090290728,-1.3613411090006835,0,0,0.007307964964316094,-0.2637033353414171,-1.354750172644563,-0.6267220350713949,0,0,0
O00966,C0613,2,85,4,0,-0.809687042275599,2026-01-27,-0.2286058996011085,1,-0.21640273585527028,1.163869629268067,1,0,-1.368956623419114,-0.2637033353414171,-1.7021666461273464,-1.1605718626665467,0,0,0
O00967,C0962,1,80,1,2,-0.11056599381417431,2026-02-11,-0.2286058996011085,2,0.27601119590581785,-0.414387082149902,0,0,-0.7152309439369846,-0.2637033353414171,1.5781762666521981,0.8719432377639609,0,0,0
O00968,C0601,2,85,4,0,0.9381155788779626,2026-02-14,0.8327028264950307,1,0.7031908033737704,0.5325669447008794,0,0,0.48900057089851656,-0.2637033353414171,0.3055348690521073,0.9090345409219367,0,0,0
O00969,C0557,3,70,1,2,-0.9844673043909551,2026-02-11,0.47893325112965096,2,0.48644450007722306,0.2169156024172856,0,0,-0.027098649745269654,-0.2637033353414171,-1.0402468387548853,-0.9737906574781685,0,1,0
O00970,C0543,1,80,0,2,1.287676103108675,2026-03-20,0.8327028264950307,2,0.8988937762531772,0.5325669447008794,0,0,-1.3345500087095281,2.0957061666694723,0.5139847531417773,1.4040268128277804,0,0,0
O00971,C0079,4,60,1,2,-1.5088080907370236,2026-03-08,-1.2899146256972478,0,-0.9943045169422315,-1.3613411090006835,0,0,0.5578138003176881,-0.2637033353414171,0.0422297523072609,-1.0020506979794834,0,1,0
O00972,C0607,4,60,1,2,1.287676103108675,2026-01-28,-0.2286058996011085,3,-0.7018022241439783,0.5325669447008794,1,0,1.1771328650902315,-0.2637033353414171,1.3075571188866615,2.266399611250718,0,1,0
O00973,C0662,1,80,1,2,1.6372366273393872,2026-03-01,1.89401155259117,1,1.5961294574077665,1.4795209715516608,0,0,-0.7840441733561562,-0.2637033353414171,-0.8354539701755603,0.06829833600781844,0,0,0
O00974,C0865,2,85,2,1,-0.9844673043909551,2026-02-23,-0.2286058996011085,1,-0.14976552286765865,-0.414387082149902,0,0,1.10831963567106,-0.2637033353414171,1.7207998715556565,-0.14034024425579547,0,1,0
O00975,C0976,1,80,2,1,1.6372366273393872,2026-01-28,1.5402419772257903,2,1.1949032907876205,2.1108236561188485,1,0,1.2803527092189888,-0.2637033353414171,-0.7513426134376233,0.16985785655941887,0,0,0
O00976,C0853,1,80,3,1,0.5885550546472503,2026-02-15,-0.5823754749664882,3,-0.22692440106384054,-0.09873573986630821,1,0,-0.7496375586465703,-0.2637033353414171,-0.9524784665066032,-0.42271986770252795,0,1,0
O00977,C0554,1,80,0,2,0.06421426830118185,2026-02-03,1.1864724018604105,3,1.1254603004110568,0.8482182869844732,0,0,0.8674733327039598,-0.2637033353414171,0.8394591335624902,0.5924337746806432,0,0,0
O00978,C0610,1,80,0,2,0.06421426830118185,2026-03-19,0.8327028264950307,2,1.3695629332498869,0.5325669447008794,0,0,1.4523857827669175,-0.2637033353414171,-0.3966121089341497,-0.228432089255988,0,0,0
O00979,C0021,1,80,1,2,0.5885550546472503,2026-03-01,0.12516367576427123,1,0.6386579234278729,-0.09873573986630821,0,0,-0.8528574027753276,-0.2637033353414171,-1.5120018395894017,-0.8956339829667195,0,1,0
O00980,C0708,2,85,0,2,0.9381155788779626,2026-03-09,-1.2899146256972478,0,-1.5105675565094123,-1.3613411090006835,0,0,0.970693176832717,-0.2637033353414171,0.7919179319280041,1.378857714256297,1,0,0
O00981,C0323,2,85,2,1,-1.1592475665063113,2026-03-08,0.8327028264950307,0,0.9515021022960285,0.5325669447008794,0,0,1.4867923974765034,-0.2637033353414171,-1.559543041223888,-1.1521821631427187,0,0,0
O00982,C0905,2,85,2,1,1.6372366273393872,2026-01-26,1.1864724018604105,2,1.532298021809107,0.8482182869844732,0,0,0.14493442380265908,-0.2637033353414171,-1.0036766836514344,-0.1348207050953824,0,0,0
O00983,C0959,3,70,2,1,0.9381155788779626,2026-03-19,-0.2286058996011085,3,0.020685453511179567,-0.414387082149902,0,0,-1.368956623419114,1.7024712496676575,-1.479088699996296,-0.8148279296582722,0,0,0
O00984,C0684,4,60,4,0,1.287676103108675,2026-02-16,-0.2286058996011085,2,0.03892300653936802,0.2169156024172856,1,0,-0.9904838616136706,-0.2637033353414171,-1.354750172644563,-0.6267220350713949,0,1,0
O00985,C0197,1,80,0,2,0.5885550546472503,2026-02-16,-0.936145050331868,0,-0.4408649269714358,-1.0456897667170897,0,0,-0.23353833800278415,-0.2637033353414171,-0.6782023032307215,-0.19089922296517917,0,1,0
O00986,C0955,4,60,1,2,1.462456365224031,2026-02-11,0.8327028264950307,2,1.1661440725508618,1.163869629268067,1,0,0.45459395618893084,-0.2637033353414171,-1.3730352501962884,-0.61369592265282,0,1,0
O00987,C0291,0,90,0,2,-0.46012651804488663,2026-03-09,-1.2899146256972478,2,-1.1507266063763093,-1.3613411090006835,0,0,-0.43997802626029864,-0.2637033353414171,-0.3344428452582832,-0.47394119111116123,0,0,0
O00988,C0591,4,60,4,0,1.1128958409933187,2026-03-04,-1.2899146256972478,3,-0.9003109744123372,-1.3613411090006835,0,0,1.0739130209614742,-0.2637033353414171,-0.8756811407893563,-0.16904184788994342,0,1,0
O00989,C0094,2,85,2,1,-0.28534625592953045,2026-03-18,1.1864724018604105,3,1.01112487181126,1.163869629268067,1,1,-1.5753963116766283,1.3092363326658427,-0.7549996289479683,-0.6068516940939078,0,1,0
O00990,C0674,1,80,3,1,-1.5088080907370236,2026-02-27,0.47893325112965096,1,0.8027959006815689,0.2169156024172856,0,0,-0.8528574027753276,-0.2637033353414171,0.3603901017072836,-0.9636347054230084,1,0,0
O00991,C0159,2,85,1,2,-0.6349067801602428,2026-03-22,-0.5823754749664882,1,-0.5488873564460905,-0.7300384244334959,0,0,-1.472176467547871,-0.2637033353414171,1.3514413050108025,0.1429225054566031,0,1,0
O00992,C0521,0,90,0,2,1.462456365224031,2026-03-03,0.12516367576427123,3,-0.23955039931412486,-0.09873573986630821,0,0,-0.1303184938740269,-0.2637033353414171,0.13731215557623322,1.1187770290176333,0,0,0
O00993,C0508,0,90,2,1,-1.6835883528523796,2026-02-19,1.1864724018604105,3,1.3204618289432257,0.8482182869844732,0,0,-0.5776044850986416,-0.2637033353414171,-0.12599296116861317,-1.1305455696338995,0,1,0
O00994,C0808,2,85,1,2,0.06421426830118185,2026-03-12,0.8327028264950307,2,1.098103970868774,1.7951723138352547,1,0,-0.4055714115507129,-0.2637033353414171,-0.9341933889548777,-0.5854358821515051,0,0,0
O00995,C0377,3,70,1,2,-1.5088080907370236,2026-03-12,-0.936145050331868,2,-0.46541547912476644,-0.414387082149902,1,0,1.6588254710244321,-0.2637033353414171,-1.318180017541112,-1.1663121833933763,0,0,0
O00996,C0213,4,60,0,2,-0.46012651804488663,2026-02-17,-1.2899146256972478,2,-0.9297716369963339,-1.0456897667170897,1,0,-0.0615052644548554,-0.2637033353414171,-0.2466744730100011,-0.43155113035918885,0,0,0
O00997,C0583,1,80,3,1,1.1128958409933187,2026-03-12,0.47893325112965096,1,0.25917653157210546,0.2169156024172856,0,0,-1.368956623419114,2.0957061666694723,-0.7184294738445175,-0.007650522839465353,1,0,0
O00998,C0660,0,90,1,2,1.1128958409933187,2026-03-25,0.12516367576427123,1,0.09223277692945733,-0.09873573986630821,0,0,-0.23353833800278415,-0.2637033353414171,0.32381994660383273,1.062036166448587,0,0,0
O00999,C0943,1,80,4,0,0.238994530416538,2026-02-03,-1.2899146256972478,2,-1.4397216774383725,-1.3613411090006835,0,0,1.0739130209614742,-0.2637033353414171,1.3221851809280418,1.1086210769624731,1,0,0
O01000,C0940,4,60,3,1,-1.5088080907370236,2026-02-18,-0.2286058996011085,2,-0.29847172448211834,-0.414387082149902,0,0,1.3491659386381603,-0.2637033353414171,-0.060166681982401576,-1.0144144656988088,0,1,0
O01001,C0262,2,85,2,1,-1.6835883528523796,2026-03-17,-1.6436842010626276,3,-1.5182834443290305,-1.6769924512842773,0,0,1.5900122416052604,-0.2637033353414171,-0.16622013178240916,-1.1329741668644813,0,0,0
O01002,C0077,1,80,3,1,0.5885550546472503,2026-02-23,1.5402419772257903,1,1.4432145897098787,1.163869629268067,0,0,-1.2657367792903567,-0.2637033353414171,1.6001183597142685,1.7347575993197315,0,1,0
O01003,C0630,4,60,0,2,0.9381155788779626,2026-02-13,0.47893325112965096,3,0.6933705825124382,0.5325669447008794,1,0,1.6588254710244321,-0.2637033353414171,-0.19547625586516984,0.42508134733691905,0,1,0
O01004,C0644,3,70,1,2,1.287676103108675,2026-01-27,0.12516367576427123,0,-0.1799276297988934,-0.09873573986630821,0,0,-1.1281103204520135,-0.2637033353414171,-0.9671065285479835,-0.20547080634866965,0,0,0
O01005,C0218,4,60,1,2,0.41377479253189414,2026-03-15,1.1864724018604105,1,0.8336594519600417,0.8482182869844732,0,0,0.6266270297368596,-0.2637033353414171,-0.4624383881203613,-0.09640471253890746,0,1,0
O01006,C0726,0,90,1,2,-0.11056599381417431,2026-02-06,0.12516367576427123,1,0.5579918234955008,-0.09873573986630821,0,0,-0.9560772469040849,-0.2637033353414171,1.329499211948732,0.7218117726007255,0,0,0
O01007,C0632,3,70,2,1,0.06421426830118185,2026-02-09,0.8327028264950307,3,0.6309420356082547,0.5325669447008794,0,0,0.38578072676975933,-0.2637033353414171,-1.2889238934583513,-0.8210098135179348,0,0,0
O01008,C0185,0,90,1,2,1.287676103108675,2026-03-02,0.12516367576427123,0,-0.08172542118557097,-0.09873573986630821,0,0,-0.1991317232931984,-0.2637033353414171,1.4684658013418455,2.441258611852604,0,0,0
O01009,C0862,0,90,1,2,-1.5088080907370236,2026-03-14,0.47893325112965096,0,0.3012631924063865,0.2169156024172856,0,0,-1.6098029263862141,-0.2637033353414171,-0.572148853430714,-1.076233304295435,0,1,0
O01010,C0077,4,60,0,2,1.287676103108675,2026-02-28,-0.936145050331868,2,-1.2468244819479177,0.2169156024172856,1,0,1.0739130209614742,-0.2637033353414171,-0.8903092028307367,-0.12201537424322409,0,1,0
O01011,C0573,1,80,4,0,-1.6835883528523796,2026-02-13,0.8327028264950307,3,0.971142544018693,0.5325669447008794,0,0,-1.1281103204520135,-0.2637033353414171,-0.2539885040306913,-1.138272924458478,0,1,0
O01012,C0911,4,60,1,2,-1.3340278286216674,2026-03-22,0.47893325112965096,3,0.28372708372543604,0.2169156024172856,0,0,0.7986601032847883,-0.2637033353414171,0.5761540168176439,-0.7870094522897904,0,0,0
O01013,C0349,3,70,4,0,1.462456365224031,2026-02-14,-1.6436842010626276,2,-1.6291116511926371,-1.6769924512842773,0,0,1.1771328650902315,-0.2637033353414171,-0.0821087750444721,0.8670860433027974,1,0,0
O01014,C0120,0,90,2,1,-0.6349067801602428,2026-03-03,0.12516367576427123,2,0.6372550347333968,-0.09873573986630821,0,0,-0.0615052644548554,-0.2637033353414171,-0.652603194658306,-0.7039955833171778,0,1,0
O01015,C0589,0,90,0,2,-0.809687042275599,2026-03-22,0.8327028264950307,2,0.9935887631303096,0.5325669447008794,0,0,-0.1991317232931984,-0.2637033353414171,1.0223099090797447,-0.1736782607846904,0,1,0
O01016,C0269,2,85,4,0,-1.5088080907370236,2026-03-21,-0.5823754749664882,3,-0.1280207481032801,-0.7300384244334959,0,0,0.11052780909307335,-0.2637033353414171,1.5306350650177118,-0.822334502916434,0,0,0
O01017,C0002,4,60,2,1,1.287676103108675,2026-01-29,-1.2899146256972478,2,-1.217363819363921,-1.3613411090006835,0,0,-0.37116479684112713,-0.2637033353414171,-1.5083448240790567,-0.793632899282286,0,0,0
O01018,C0435,3,70,1,2,1.1128958409933187,2026-02-23,0.8327028264950307,2,0.846285450210326,0.5325669447008794,0,0,-0.43997802626029864,-0.2637033353414171,0.7919179319280041,1.5424568549709403,0,0,0
O01019,C0627,1,80,0,2,0.06421426830118185,2026-02-09,-0.2286058996011085,2,0.2928458602395303,-0.414387082149902,0,0,0.42018734147934506,-0.2637033353414171,1.0917932037763014,0.7600069835907839,1,1,0
O01020,C0243,2,85,4,0,0.41377479253189414,2026-02-27,-0.5823754749664882,2,-0.9795741856502331,-0.7300384244334959,0,0,0.7298468738656169,-0.2637033353414171,-0.5136366052651926,-0.13658695762671458,0,1,0
O01021,C0713,0,90,4,0,-1.5088080907370236,2026-03-02,-0.5823754749664882,3,-0.9851857404281372,-0.7300384244334959,0,0,-1.5753963116766283,-0.2637033353414171,1.0917932037763014,-0.8753220788563993,0,0,0
O01022,C0270,1,80,1,2,-0.9844673043909551,2026-02-28,-0.5823754749664882,0,-0.04104164904576596,-0.7300384244334959,0,0,-0.37116479684112713,-0.2637033353414171,-1.691195599596311,-1.1702862515888737,0,0,0
O01023,C1000,1,80,4,0,-0.11056599381417431,2026-02-10,-1.6436842010626276,1,-1.6073668764282587,-1.6769924512842773,0,0,0.695440259156031,-0.2637033353414171,0.3567330861969385,0.13453280593277525,1,0,0
O01024,C0680,1,80,1,2,0.41377479253189414,2026-02-09,-0.5823754749664882,1,-0.1490640785204206,-0.7300384244334959,0,0,1.6932320857340177,-0.2637033353414171,0.9381985523418076,1.002866706648959,0,1,0
O01025,C0482,4,60,2,1,0.9381155788779626,2026-02-16,0.8327028264950307,1,0.604988594760448,0.5325669447008794,0,0,-1.3001433939999423,0.9160014156640276,0.21045246578313498,0.8171894092926633,0,0,0
O01026,C0457,2,85,0,2,0.06421426830118185,2026-02-20,0.47893325112965096,1,0.057862003914794485,1.163869629268067,1,1,-1.6098029263862141,2.4889410836712873,-0.7549996289479683,-0.46643461785299944,1,0,0
O01027,C0459,1,80,1,2,-1.6835883528523796,2026-03-24,-0.2286058996011085,2,0.24935631071077322,-0.414387082149902,0,0,0.6266270297368596,-0.2637033353414171,0.9893967694866388,-1.0632071918768602,1,1,0
O01028,C0445,1,80,0,2,0.238994530416538,2026-02-15,0.47893325112965096,3,0.13642377080545243,1.7951723138352547,1,0,1.6932320857340177,-0.2637033353414171,-1.4315474983618097,-0.8863611571772255,0,0,0
O01029,C0180,3,70,0,2,1.462456365224031,2026-03-18,1.1864724018604105,3,1.6255901199917633,2.4264749984024423,1,0,-1.059297091032842,-0.2637033353414171,0.6639223890659259,1.7228353947332393,0,0,0
O01030,C0597,0,90,4,0,-0.46012651804488663,2026-03-17,-0.936145050331868,1,-1.3716815757562848,-1.0456897667170897,0,0,1.245946094509403,-0.2637033353414171,1.6732586699211704,0.4957314485902063,0,0,0
O01031,C0749,3,70,2,1,0.238994530416538,2026-01-30,1.1864724018604105,2,1.371667266291601,0.8482182869844732,0,0,1.6588254710244321,-0.2637033353414171,-1.1755564126376536,-0.7009046413873465,1,0,0
O01032,C0946,4,60,4,0,1.1128958409933187,2026-02-04,0.47893325112965096,0,0.9858728753106913,0.8482182869844732,1,0,-0.3367581821315414,-0.2637033353414171,1.2746439792935558,2.037890690009617,0,1,0
O01033,C0506,4,60,0,2,-0.9844673043909551,2026-02-22,1.5402419772257903,1,1.7315082164247038,1.7951723138352547,1,0,0.970693176832717,-0.2637033353414171,1.5598911891004728,-0.18891218886743044,0,0,0
O01034,C0374,2,85,2,1,0.5885550546472503,2026-03-16,-0.2286058996011085,2,0.159571434264307,-0.414387082149902,0,0,-0.1991317232931984,-0.2637033353414171,-1.5961131963273387,-0.9667256473528397,0,1,0
O01035,C0966,0,90,4,0,1.6372366273393872,2026-03-16,0.12516367576427123,0,-0.25498217495336123,0.8482182869844732,1,0,-0.5087912556794701,-0.2637033353414171,0.5724970013072987,1.7683163974150429,0,0,0
O01036,C0042,0,90,4,0,-0.28534625592953045,2026-02-01,1.1864724018604105,3,1.330282049804558,0.8482182869844732,0,0,1.5900122416052604,-0.2637033353414171,-0.6855163342514117,-0.5690980462366825,0,0,0
O01037,C0599,3,70,0,2,-1.5088080907370236,2026-01-30,-1.6436842010626276,2,-1.4768982278419873,-1.6769924512842773,0,0,0.45459395618893084,-0.2637033353414171,-0.3198147832169029,-1.045765448129955,0,1,0
O01038,C0134,1,80,4,0,1.6372366273393872,2026-01-31,0.47893325112965096,2,0.84838978325204,0.2169156024172856,0,0,0.48900057089851656,-0.2637033353414171,-1.6326833514307897,-0.8943092935682203,0,0,0
O01039,C0538,0,90,0,2,1.462456365224031,2026-03-13,-0.5823754749664882,2,-0.36440749312249193,-0.7300384244334959,0,0,-0.7152309439369846,-0.2637033353414171,1.2307597931694148,2.3730371078298984,1,1,0
O01040,C0406,1,80,3,1,-0.28534625592953045,2026-02-25,0.47893325112965096,2,0.7494861302914796,0.2169156024172856,0,0,-1.0248904763232565,-0.2637033353414171,1.1978466535763088,0.4542245141039,0,0,0
O01041,C0368,3,70,0,2,0.9381155788779626,2026-03-16,0.47893325112965096,0,0.5706178217457851,0.2169156024172856,0,0,1.383572553347746,-0.2637033353414171,1.6769156854315155,2.233723939421073,0,0,0
O01042,C0719,1,80,1,2,-1.1592475665063113,2026-03-03,0.47893325112965096,3,0.9802613205327873,0.2169156024172856,0,0,1.10831963567106,-0.2637033353414171,-1.0877880403893714,-1.0382588748717931,0,1,0
